tanggal,harga
03/07/2020,13200
06/07/2020,13200
07/07/2020,13200
08/07/2020,13200
09/07/2020,13200
10/07/2020,13200
13/07/2020,13200
14/07/2020,13200
15/07/2020,13200
16/07/2020,13200
17/07/2020,13200
20/07/2020,13200
21/07/2020,13200
22/07/2020,13200
23/07/2020,13200
24/07/2020,13200
27/07/2020,13200
28/07/2020,13200
29/07/2020,13200
30/07/2020,13250
03/08/2020,13250
04/08/2020,13250
05/08/2020,13250
06/08/2020,13300
07/08/2020,13300
10/08/2020,13300
11/08/2020,13300
12/08/2020,13300
13/08/2020,13200
14/08/2020,13200
18/08/2020,13200
19/08/2020,13250
24/08/2020,13250
25/08/2020,13250
26/08/2020,13250
27/08/2020,13250
28/08/2020,13250
31/08/2020,13250
01/09/2020,13250
02/09/2020,13250
03/09/2020,13300
04/09/2020,13300
07/09/2020,13300
08/09/2020,13300
09/09/2020,13300
10/09/2020,13250
11/09/2020,13250
14/09/2020,13250
15/09/2020,13250
16/09/2020,13300
17/09/2020,13300
18/09/2020,13300
21/09/2020,13300
22/09/2020,13300
23/09/2020,13300
24/09/2020,13300
25/09/2020,13300
28/09/2020,13300
29/09/2020,13300
30/09/2020,13300
01/10/2020,13350
02/10/2020,13350
05/10/2020,13350
06/10/2020,13350
07/10/2020,13350
08/10/2020,13400
09/10/2020,13400
12/10/2020,13400
13/10/2020,13400
14/10/2020,13400
15/10/2020,13450
16/10/2020,13450
19/10/2020,13450
20/10/2020,13450
21/10/2020,13450
22/10/2020,13500
23/10/2020,13500
26/10/2020,13500
27/10/2020,13450
02/11/2020,13450
03/11/2020,13450
04/11/2020,13450
05/11/2020,13500
06/11/2020,13500
09/11/2020,13500
10/11/2020,13500
11/11/2020,13500
12/11/2020,13500
13/11/2020,13500
16/11/2020,13500
17/11/2020,13500
18/11/2020,13500
19/11/2020,13550
20/11/2020,13550
23/11/2020,13550
24/11/2020,13550
25/11/2020,13550
26/11/2020,13550
27/11/2020,13550
30/11/2020,13550
01/12/2020,13550
02/12/2020,13550
03/12/2020,13600
04/12/2020,13600
07/12/2020,13600
08/12/2020,13600
10/12/2020,13600
11/12/2020,13600
14/12/2020,13600
15/12/2020,13600
16/12/2020,13600
17/12/2020,13650
18/12/2020,13650
21/12/2020,13650
22/12/2020,13650
23/12/2020,13650
28/12/2020,13650
29/12/2020,13650
30/12/2020,13650
04/01/2021,13700
05/01/2021,13700
06/01/2021,13650
07/01/2021,13750
08/01/2021,13750
11/01/2021,13750
12/01/2021,13750
13/01/2021,13850
14/01/2021,13850
15/01/2021,13850
18/01/2021,13850
19/01/2021,13850
20/01/2021,13850
21/01/2021,14100
22/01/2021,14100
25/01/2021,14100
26/01/2021,14100
27/01/2021,14100
28/01/2021,14050
29/01/2021,14050
01/02/2021,14050
02/02/2021,14050
03/02/2021,14050
04/02/2021,14050
05/02/2021,14050
08/02/2021,14050
09/02/2021,14050
10/02/2021,14050
11/02/2021,14050
15/02/2021,14050
16/02/2021,14000
17/02/2021,14000
18/02/2021,13950
19/02/2021,13950
22/02/2021,13950
23/02/2021,13950
24/02/2021,13950
25/02/2021,13950
26/02/2021,13950
01/03/2021,13950
02/03/2021,13950
03/03/2021,14000
04/03/2021,14000
05/03/2021,14000
08/03/2021,14000
09/03/2021,14000
10/03/2021,14000
12/03/2021,14000
15/03/2021,14000
16/03/2021,14000
17/03/2021,14000
18/03/2021,14100
19/03/2021,14100
22/03/2021,14100
23/03/2021,14150
24/03/2021,14150
25/03/2021,14100
26/03/2021,14100
29/03/2021,14100
30/03/2021,14150
31/03/2021,14150
01/04/2021,14150
05/04/2021,14150
06/04/2021,14200
07/04/2021,14200
08/04/2021,14200
09/04/2021,14200
12/04/2021,14200
13/04/2021,14200
14/04/2021,14200
15/04/2021,14300
16/04/2021,14300
19/04/2021,14300
20/04/2021,14300
21/04/2021,14300
22/04/2021,14350
23/04/2021,14350
26/04/2021,14350
27/04/2021,14350
28/04/2021,14350
29/04/2021,14350
30/04/2021,14350
03/05/2021,14350
04/05/2021,14350
05/05/2021,14400
06/05/2021,14500
07/05/2021,14500
10/05/2021,14500
11/05/2021,14550
17/05/2021,14550
18/05/2021,14550
19/05/2021,14550
20/05/2021,14600
21/05/2021,14600
24/05/2021,14600
25/05/2021,14600
27/05/2021,14650
28/05/2021,14650
31/05/2021,14650
02/06/2021,14700
03/06/2021,14850
04/06/2021,14850
07/06/2021,14850
08/06/2021,14850
09/06/2021,14850
10/06/2021,14850
11/06/2021,14850
14/06/2021,14850
15/06/2021,14850
16/06/2021,14850
17/06/2021,14900
18/06/2021,14900
21/06/2021,14900
22/06/2021,14900
23/06/2021,14900
24/06/2021,14850
25/06/2021,14850
28/06/2021,14850
29/06/2021,14850
30/06/2021,14850
01/07/2021,14850
02/07/2021,14850
05/07/2021,14850
06/07/2021,14850
07/07/2021,14850
08/07/2021,14850
09/07/2021,14850
12/07/2021,14850
13/07/2021,14850
14/07/2021,14850
15/07/2021,14850
16/07/2021,14850
19/07/2021,14850
21/07/2021,14850
22/07/2021,14900
23/07/2021,14900
26/07/2021,14900
27/07/2021,14900
28/07/2021,14900
29/07/2021,14950
30/07/2021,14950
